player_id,player_name,first_name,last_name,birth_date,school,country,height_inches,weight_lbs,position,draft_year,draft_round,draft_number,from_year,to_year
30,Richard Dumas,Richard,Dumas,1969-05-19,Oklahoma State,USA,79.0,225.0,F,1991.0,2.0,46.0,1992.0,1995.0
1888,Richard Hamilton,Richard,Hamilton,1978-02-14,Connecticut,USA,79.0,193.0,G,1999.0,1.0,7.0,1999.0,2012.0
201613,Richard Hendrix,Richard,Hendrix,,,,,,,,,,,
56044,Richard Hendrix,Richard,Hendrix,,,,,,,,,,,
43301,Richard Hickman Jr.,Richard,Hickman Jr.,1900-01-01,,,,,,-1.0,-1.0,-1.0,2014.0,2014.0
203494,Richard Howell,Richard,Howell,,,,,,,,,,,
2210,Richard Jefferson,Richard,Jefferson,1980-06-21,Arizona,USA,79.0,233.0,F,2001.0,1.0,13.0,2001.0,2017.0
2660,Richard Jeter,Richard,Jeter,,,,,,,,,,,
316,Richard Manning,Richard,Manning,1970-06-23,Washington,USA,83.0,245.0,C,1993.0,2.0,40.0,1995.0,1996.0
77652,Richard Morton,Richard,Morton,1966-02-02,California State-Fullerton,USA,75.0,190.0,F,-1.0,-1.0,-1.0,1988.0,1988.0
77846,Richard Petruska,Richard,Petruska,1969-01-25,UCLA,USA,82.0,260.0,C,1993.0,2.0,46.0,1993.0,1993.0
77939,Richard Rellford,Richard,Rellford,1964-02-16,Michigan,USA,78.0,230.0,F,1986.0,5.0,95.0,1987.0,1987.0
204076,Richard Solomon,Richard,Solomon,,,,,,,,,,,
78468,Richard Washington,Richard,Washington,1955-07-15,UCLA,USA,82.0,220.0,F,1976.0,1.0,3.0,1976.0,1981.0
1626158,Richaun Holmes,Richaun,Holmes,1993-10-15,Bowling Green,USA,81.0,235.0,FC,2015.0,2.0,37.0,2015.0,2024.0
2499,Richie Frahm,Richie,Frahm,1977-08-14,Gonzaga,USA,77.0,202.0,G,-1.0,-1.0,-1.0,2002.0,2007.0
76902,Richie Guerin,Richie,Guerin,1932-05-29,Iona,USA,76.0,195.0,G,1954.0,2.0,17.0,1956.0,1969.0
77932,Richie Regan,Richie,Regan,1930-11-30,Seton Hall,USA,74.0,180.0,G,1953.0,1.0,4.0,1955.0,1957.0
76015,Rick Adelman,Rick,Adelman,1946-06-16,Loyola-Marymount,USA,74.0,175.0,G,1968.0,7.0,79.0,1968.0,1974.0
2644,Rick Apodaca,Rick,Apodaca,,,,,,,,,,,
600013,Rick Barry,Rick,Barry,1944-03-28,Miami,USA,79.0,205.0,F,1965.0,1.0,2.0,1965.0,1979.0
1594,Rick Brunson,Rick,Brunson,1972-06-14,Temple,USA,76.0,190.0,G,-1.0,-1.0,-1.0,1997.0,2005.0
76334,Rick Calloway,Rick,Calloway,1966-10-12,Kansas,USA,78.0,180.0,G,-1.0,-1.0,-1.0,1990.0,1990.0
76342,Rick Carlisle,Rick,Carlisle,1959-10-27,Virginia,USA,77.0,210.0,G,1984.0,3.0,70.0,1984.0,1989.0
296,Rick Fox,Rick,Fox,1969-07-24,North Carolina,Canada,79.0,235.0,F,1991.0,1.0,24.0,1991.0,2003.0
1965,Rick Hughes,Rick,Hughes,1973-08-22,Thomas More,USA,81.0,235.0,F,-1.0,-1.0,-1.0,1999.0,1999.0
328,Rick Mahorn,Rick,Mahorn,1958-09-21,Hampton,USA,82.0,260.0,F,1980.0,2.0,35.0,1980.0,1998.0
2598,Rick Rickert,Rick,Rickert,,,,,,,,,,,
77973,Rick Roberson,Rick,Roberson,1947-07-07,Cincinnati,USA,81.0,231.0,C,1969.0,1.0,15.0,1969.0,1975.0
77984,Rick Robey,Rick,Robey,1956-01-30,Kentucky,USA,83.0,230.0,C,1978.0,1.0,3.0,1978.0,1985.0
78486,Rick Weitzman,Rick,Weitzman,1946-04-30,Northeastern,USA,74.0,175.0,G,1967.0,10.0,110.0,1967.0,1967.0
78583,Rick Wilson,Rick,Wilson,1956-02-07,Louisville,USA,76.0,200.0,G,1978.0,2.0,25.0,1978.0,1979.0
76283,Rickey Brown,Rickey,Brown,1958-08-20,Mississippi State,USA,82.0,215.0,C,1980.0,1.0,13.0,1980.0,1984.0
76874,Rickey Green,Rickey,Green,1954-08-18,Michigan,USA,72.0,170.0,G,1977.0,1.0,16.0,1977.0,1991.0
78563,Rickey Williams,Rickey,Williams,1957-03-12,Long Beach State,USA,73.0,175.0,G,1978.0,10.0,190.0,1982.0,1982.0
1984,Rickie Winslow,Rickie,Winslow,1964-07-26,Houston,USA,80.0,225.0,F,1987.0,2.0,28.0,1987.0,1987.0
76157,Ricky Berry,Ricky,Berry,1964-10-06,San Jose State,USA,80.0,205.0,F,1988.0,1.0,18.0,1988.0,1988.0
76184,Ricky Blanton,Ricky,Blanton,1966-04-21,Louisiana State,USA,79.0,215.0,F,1989.0,2.0,46.0,1992.0,1992.0
1641741,Ricky Council IV,Ricky,Council IV,2001-08-03,Arkansas,USA,78.0,207.0,GF,-1.0,-1.0,-1.0,2023.0,2024.0
1729,Ricky Davis,Ricky,Davis,1979-09-23,Iowa,USA,79.0,195.0,G,1998.0,1.0,21.0,1998.0,2009.0
76839,Ricky Grace,Ricky,Grace,1967-08-20,Oklahoma,USA,73.0,180.0,G,1988.0,3.0,67.0,1993.0,1993.0
203495,Ricky Ledo,Ricky,Ledo,1992-09-10,Providence,USA,79.0,195.0,G,2013.0,2.0,43.0,2013.0,2014.0
2777,Ricky Minard,Ricky,Minard,,,,,,,,,,,
894,Ricky Pierce,Ricky,Pierce,1959-08-19,Rice,USA,76.0,215.0,G,1982.0,1.0,18.0,1982.0,1997.0
201937,Ricky Rubio,Ricky,Rubio,1990-10-21,FC Barcelona,Spain,74.0,190.0,G,2009.0,1.0,5.0,2011.0,2022.0
8013,Ricky Rubio,Ricky,Rubio,1990-10-21,FC Barcelona,Spain,,,,-1.0,-1.0,-1.0,2010.0,2010.0
101251,Ricky Shields,Ricky,Shields,,,,,,,,,,,
78215,Ricky Sobers,Ricky,Sobers,1953-01-15,UNLV,USA,75.0,198.0,G,1975.0,1.0,16.0,1975.0,1985.0
78584,Ricky Wilson,Ricky,Wilson,1964-07-16,George Mason,USA,75.0,195.0,G,1986.0,3.0,52.0,1987.0,1987.0
545,Righetti Righetti,Righetti,Righetti,,,,,,,,,,,
22,Rik Smits,Rik,Smits,1966-08-23,Marist,Netherlands,88.0,265.0,C,1988.0,1.0,2.0,1988.0,1999.0
1642434,Riley Minix,Riley,Minix,2000-09-22,Morehead State,USA,79.0,230.0,F,-1.0,-1.0,-1.0,2024.0,
41536,Rimantas Kaukenas,Rimantas,Kaukenas,,,,,,,,,,,
1642265,Rob Dillingham,Rob,Dillingham,2005-01-04,Kentucky,USA,74.0,175.0,G,2024.0,1.0,8.0,2024.0,
1630306,Rob Edwards,Rob,Edwards,1997-01-20,Arizona State,USA,77.0,205.0,G,-1.0,-1.0,-1.0,2021.0,2021.0
1629154,Rob Gray,Rob,Gray,,,,,,,,,,,
200842,Rob Griffin,Rob,Griffin,,,,,,,,,,,
201633,Rob Kurz,Rob,Kurz,1985-03-05,Notre Dame,USA,81.0,232.0,F,-1.0,-1.0,-1.0,2008.0,2009.0
77942,Rob Rensberger,Rob,Rensberger,1921-03-07,Notre Dame,USA,74.0,170.0,F,-1.0,-1.0,-1.0,1946.0,1946.0
78565,Rob Williams,Rob,Williams,1961-05-05,Houston,USA,74.0,175.0,G,1982.0,1.0,19.0,1982.0,1983.0
2271,Robb Dryden,Robb,Dryden,,,,,,,,,,,
203133,Robbie Hummel,Robbie,Hummel,1989-03-08,Purdue,USA,81.0,219.0,F,2012.0,2.0,58.0,2013.0,2014.0
2425,Robert Archibald,Robert,Archibald,1980-03-29,Illinois,Scotland,83.0,250.0,F,2002.0,2.0,31.0,2002.0,2003.0
928,Robert Churchwell,Robert,Churchwell,1972-02-20,Georgetown,USA,78.0,195.0,F,-1.0,-1.0,-1.0,1995.0,1995.0
203496,Robert Covington,Robert,Covington,1990-12-14,Tennessee State,USA,79.0,209.0,F,-1.0,-1.0,-1.0,2013.0,2023.0
201993,Robert Dozier,Robert,Dozier,,,,,,,,,,,
1629606,Robert Franks,Robert,Franks,1996-12-18,Washington State,USA,79.0,225.0,F,2019.0,-22.0,-22.0,2020.0,2020.0
196294101,Robert Franks,Robert,Franks,,,,,,,,,,,
76975,Robert Hawkins,Robert,Hawkins,1954-06-30,Illinois State,USA,76.0,190.0,G,1975.0,3.0,51.0,1975.0,1978.0
200823,Robert Hite,Robert,Hite,1984-01-12,Miami,USA,74.0,184.0,G,-1.0,-1.0,-1.0,2006.0,2006.0
109,Robert Horry,Robert,Horry,1970-08-25,Alabama,USA,82.0,240.0,FC,1992.0,1.0,11.0,1992.0,2007.0
77398,Robert Lock,Robert,Lock,1966-05-22,Kentucky,USA,81.0,225.0,F,1988.0,3.0,51.0,1988.0,1988.0
1966938182,Robert Loe,Robert,Loe,,,,,,C,,,,,
77727,Robert Nordmann,Robert,Nordmann,1939-12-11,St. Louis,USA,82.0,225.0,C,1961.0,3.0,25.0,1961.0,1964.0
123,Robert Pack,Robert,Pack,1969-02-03,Southern California,USA,74.0,190.0,G,-1.0,-1.0,-1.0,1991.0,2003.0
305,Robert Parish,Robert,Parish,1953-08-30,Centenary-Louisiana,USA,85.0,244.0,C,1976.0,1.0,8.0,1976.0,1996.0
77936,Robert Reid,Robert,Reid,1955-08-30,St. Mary's (TX),USA,80.0,205.0,F,1977.0,2.0,40.0,1977.0,1990.0
78016,Robert Rose,Robert,Rose,1964-12-27,George Mason,USA,77.0,180.0,F,-1.0,-1.0,-1.0,1988.0,1988.0
7010,Robert Rothbart,Robert,Rothbart,,,,,,,,,,,
203135,Robert Sacre,Robert,Sacre,1989-06-06,Gonzaga,Canada,84.0,270.0,C,2012.0,2.0,60.0,2012.0,2015.0
78204,Robert Smith,Robert,Smith,1955-03-10,UNLV,USA,71.0,165.0,G,1977.0,3.0,65.0,1977.0,1984.0
2741,Robert Swift,Robert,Swift,1985-12-03,Bakersfield HS (CA),USA,85.0,270.0,C,2004.0,1.0,12.0,2004.0,2008.0
1714,Robert Traylor,Robert,Traylor,1977-02-01,Michigan,USA,80.0,284.0,FC,1998.0,1.0,6.0,1998.0,2004.0
1626193,Robert Upshaw,Robert,Upshaw,,,,,,,,,,,
201987,Robert Vaden,Robert,Vaden,1985-03-03,Alabama-Birmingham,USA,77.0,205.0,GF,2009.0,2.0,54.0,2010.0,2010.0
438,Robert Werdann,Robert,Werdann,1970-09-12,St. John's (NY),USA,83.0,250.0,C,1992.0,2.0,46.0,1992.0,1996.0
78493,Robert Werdann,Robert,Werdann,,,,,,,,,,,
101156,Robert Whaley,Robert,Whaley,1982-04-16,Walsh,USA,82.0,260.0,C,2005.0,2.0,51.0,2005.0,2005.0
1629057,Robert Williams III,Robert,Williams III,1997-10-17,Texas A&M,USA,81.0,249.0,FC,2018.0,1.0,27.0,2018.0,
1630218,Robert Woodard II,Robert,Woodard II,1999-09-22,Mississippi State,USA,78.0,235.0,F,2020.0,2.0,40.0,2020.0,2021.0
78639,Robert Zawoluk,Robert,Zawoluk,1930-10-13,St. John's (NY),USA,79.0,215.0,F,1952.0,,,1952.0,1954.0
40031,Roberto Gabini,Roberto,Gabini,,,,,,,,,,,
77194,Robin Jones,Robin,Jones,1954-02-02,St. Louis,USA,81.0,225.0,C,-1.0,-1.0,-1.0,1976.0,1977.0
201577,Robin Lopez,Robin,Lopez,1988-04-01,Stanford,USA,85.0,281.0,C,2008.0,1.0,15.0,2008.0,2023.0
1642911,Rocco Zikarsky,Rocco,Zikarsky,2006-07-11,,Australia,87.0,227.0,C,2025.0,2.0,45.0,2025.0,
77363,Rock Lee,Rock,Lee,1955-05-01,San Diego State,USA,82.0,220.0,C,-1.0,-1.0,-1.0,1981.0,1981.0
200918,Rod Benson,Rod,Benson,,,,,,,,,,,
76559,Rod Derline,Rod,Derline,1952-03-11,Seattle,USA,72.0,175.0,G,1974.0,10.0,169.0,1974.0,1975.0
76742,Rod Foster,Rod,Foster,1960-10-10,UCLA,USA,73.0,160.0,G,1983.0,2.0,28.0,1983.0,1985.0
76756,Rod Freeman,Rod,Freeman,1950-11-05,Vanderbilt,USA,79.0,225.0,F,1973.0,11.0,166.0,1973.0,1973.0
77019,Rod Higgins,Rod,Higgins,1960-01-31,Fresno State,USA,79.0,200.0,F,1982.0,2.0,31.0,1982.0,1994.0
77082,Rod Hundley,Rod,Hundley,1934-10-26,West Virginia,USA,76.0,185.0,G,1957.0,1.0,1.0,1957.0,1962.0
77293,Rod Knowles,Rod,Knowles,1946-02-27,Davidson,USA,81.0,215.0,C,1968.0,6.0,77.0,1968.0,1968.0
393,Rod Strickland,Rod,Strickland,1966-07-11,DePaul,USA,75.0,185.0,G,1988.0,1.0,19.0,1988.0,2004.0
78335,Rod Thorn,Rod,Thorn,1941-05-23,West Virginia,USA,76.0,195.0,G,1963.0,1.0,2.0,1963.0,1970.0
201233,Roderick Wilmont,Roderick,Wilmont,,,,,,,,,,,
1629066,Rodions Kurucs,Rodions,Kurucs,1998-02-05,FC Barcelona,Latvia,81.0,228.0,F,2018.0,2.0,40.0,2018.0,2020.0
1934,Rodney Buford,Rodney,Buford,1977-11-02,Creighton,USA,77.0,195.0,GF,1999.0,2.0,53.0,1999.0,2004.0
200760,Rodney Carney,Rodney,Carney,1984-04-05,Memphis,USA,79.0,205.0,F,2006.0,1.0,16.0,2006.0,2010.0
203918,Rodney Hood,Rodney,Hood,1992-10-20,Duke,USA,80.0,208.0,GF,2014.0,1.0,23.0,2014.0,2021.0
1622,Rodney McCray,Rodney,McCray,1961-08-29,Louisville,USA,80.0,220.0,F,1983.0,1.0,3.0,1983.0,1992.0
203585,Rodney McGruder,Rodney,McGruder,1991-07-29,Kansas State,USA,76.0,205.0,G,-1.0,-1.0,-1.0,2016.0,2022.0
77628,Rodney Monroe,Rodney,Monroe,1968-04-16,North Carolina State,USA,75.0,185.0,G,1991.0,2.0,30.0,1991.0,1991.0
1628681,Rodney Purvis,Rodney,Purvis,1994-02-14,Connecticut,USA,76.0,205.0,G,-1.0,-1.0,-1.0,2017.0,2017.0
915,Rodney Rogers,Rodney,Rogers,1971-06-20,Wake Forest,USA,79.0,270.0,F,1993.0,1.0,9.0,1993.0,2004.0
201155,Rodney Stuckey,Rodney,Stuckey,1986-04-21,Eastern Washington,USA,77.0,205.0,G,2007.0,1.0,15.0,2007.0,2016.0
2206,Rodney White,Rodney,White,1980-06-28,North Carolina-Charlotte,USA,81.0,230.0,F,2001.0,1.0,9.0,2001.0,2004.0
203576,Rodney Williams,Rodney,Williams,,,,,,,,,,,
196294533,Rodolfo Fernandez,Rodolfo,Fernandez,,,,,,,,,,,
1518,Rodrick Rhodes,Rodrick,Rhodes,1973-09-24,Southern California,USA,78.0,225.0,G,1997.0,1.0,24.0,1997.0,1999.0
201958,Rodrigue Beaubois,Rodrigue,Beaubois,1988-02-24,Cholet,France,74.0,185.0,G,2009.0,1.0,25.0,2009.0,2012.0
76286,Roger Brown,Roger,Brown,1950-02-23,Kansas,USA,83.0,225.0,C,1971.0,4.0,64.0,1972.0,1979.0
76304,Roger Burkman,Roger,Burkman,1958-05-22,Louisville,USA,77.0,175.0,G,1981.0,6.0,130.0,1981.0,1981.0
42561,Roger Grimau,Roger,Grimau,1900-01-01,,,,,,-1.0,-1.0,-1.0,2013.0,2013.0
8003,Roger Grimau,Roger,Grimau,,,,,,,,,,,
77213,Roger Jorgensen,Roger,Jorgensen,1920-09-02,Ohio State,USA,77.0,200.0,C,-1.0,-1.0,-1.0,1946.0,1946.0
2427,Roger Mason Jr.,Roger,Mason Jr.,1980-09-10,Virginia,USA,77.0,205.0,G,2002.0,2.0,30.0,2002.0,2013.0
77848,Roger Phegley,Roger,Phegley,1956-10-16,Bradley,USA,78.0,205.0,G,1978.0,1.0,14.0,1978.0,1983.0
101232,Roger Powell,Roger,Powell,1983-01-15,Illinois,USA,78.0,220.0,F,-1.0,-1.0,-1.0,2006.0,2006.0
78270,Roger Strickland,Roger,Strickland,1940-09-04,Jacksonville,USA,77.0,200.0,F,1963.0,1.0,7.0,1963.0,1963.0
27034,Roi Huber,Roi,Huber,1900-01-01,,,,,,-1.0,-1.0,-1.0,2017.0,2017.0
56031,Rok Stipcevic,Rok,Stipcevic,,,,,,,,,,,
101146,Roko Ukic,Roko,Ukic,1984-12-05,Virtus Roma,Croatia,77.0,190.0,G,2005.0,2.0,41.0,2007.0,2009.0
40039,Roko Ukic,Roko,Ukic,,,,,,,,,,,
78302,Roland Taylor,Roland,Taylor,1946-03-13,La Salle,USA,72.0,175.0,G,1969.0,12.0,167.0,1976.0,1976.0
78499,Roland West,Roland,West,1944-06-06,Cincinnati,USA,76.0,178.0,G,1967.0,20.0,162.0,1967.0,1967.0
76176,Rolando Blackman,Rolando,Blackman,1959-02-26,Kansas State,USA,78.0,190.0,G,1981.0,1.0,9.0,1981.0,1993.0
76709,Rolando Ferreira,Rolando,Ferreira,1964-05-24,Houston,USA,85.0,240.0,F,1988.0,2.0,26.0,1988.0,1988.0
76939,Rollen Hans,Rollen,Hans,1931-04-13,Long Island-Brooklyn,USA,74.0,210.0,G,-1.0,-1.0,-1.0,1953.0,1954.0
78112,Rollie Seltz,Rollie,Seltz,1924-01-25,Hamline,USA,70.0,165.0,G,-1.0,-1.0,-1.0,1949.0,1949.0
196294085,Rom Geffen,Rom,Geffen,,,,,,,,,,,
2781,Romain Sato,Romain,Sato,,,,,,,,,,,
56003,Romain Sato,Romain,Sato,,,,,,,,,,,
64013,Roman Sorkin,Roman,Sorkin,,,,,,,,,,,
1630265,Romaro Gill,Romaro,Gill,1994-10-02,Seton Hall,Jamaica,,,,-1.0,-1.0,-1.0,,
200575,Romel Beck,Romel,Beck,,,,,,,,,,,
1629641,Romeo Langford,Romeo,Langford,1999-10-25,Indiana,USA,77.0,216.0,GF,2019.0,1.0,14.0,2019.0,2022.0
1630651,Romeo Weems,Romeo,Weems,2001-06-09,DePaul,USA,,,,-1.0,-1.0,-1.0,,
203528,Romero Osby,Romero,Osby,,,,,,,,,,,
76046,Ron Anderson,Ron,Anderson,1958-10-15,Fresno State,USA,79.0,215.0,F,1984.0,2.0,27.0,1984.0,1993.0
1627758,Ron Baker,Ron,Baker,1993-03-30,Wichita State,USA,76.0,220.0,G,-1.0,-1.0,-1.0,2016.0,2018.0
76140,Ron Behagen,Ron,Behagen,1951-01-14,Minnesota,USA,81.0,185.0,F,1973.0,1.0,7.0,1973.0,1979.0
76201,Ron Bonham,Ron,Bonham,1942-05-31,Cincinnati,USA,76.0,192.0,F,1964.0,2.0,16.0,1964.0,1965.0
76204,Ron Boone,Ron,Boone,1946-09-06,Idaho State,USA,74.0,200.0,G,1968.0,11.0,147.0,1976.0,1980.0
76249,Ron Brewer,Ron,Brewer,1955-09-16,Arkansas,USA,76.0,180.0,G,1978.0,1.0,7.0,1978.0,1985.0
76361,Ron Carter,Ron,Carter,1956-08-31,Virginia Military Institute,USA,77.0,190.0,G,1978.0,2.0,26.0,1978.0,1979.0
76370,Ron Cavenall,Ron,Cavenall,1959-04-30,Texas Southern,USA,85.0,230.0,C,-1.0,-1.0,-1.0,1984.0,1988.0
76469,Ron Crevier,Ron,Crevier,1958-08-14,Boston College,USA,84.0,235.0,C,1983.0,4.0,75.0,1985.0,1985.0
76534,Ron Davis,Ron,Davis,1954-05-01,Washington State,USA,78.0,198.0,G,1976.0,5.0,70.0,1976.0,1981.0
76701,Ron Feiereisel,Ron,Feiereisel,1931-08-06,DePaul,USA,75.0,185.0,G,1953.0,,,1955.0,1955.0
76714,Ron Filipek,Ron,Filipek,1944-02-05,Tennessee Tech,USA,77.0,205.0,F,1967.0,9.0,100.0,1967.0,1967.0
166,Ron Harper,Ron,Harper,1964-01-20,Miami (Ohio),USA,78.0,215.0,G,1986.0,1.0,8.0,1986.0,2000.0
1631199,Ron Harper Jr.,Ron,Harper Jr.,2000-04-12,Rutgers,USA,77.0,233.0,GF,-1.0,-1.0,-1.0,2022.0,
77058,Ron Horn,Ron,Horn,1938-05-24,Indiana,USA,79.0,220.0,F,1961.0,2.0,16.0,1961.0,1962.0
201351,Ron Howard,Ron,Howard,,,,,,,,,,,
77165,Ron Johnson,Ron,Johnson,1938-07-20,Minnesota,USA,80.0,215.0,F,1960.0,2.0,12.0,1960.0,1960.0
77288,Ron Knight,Ron,Knight,1947-08-04,California State-Los Angeles,USA,79.0,215.0,F,1970.0,5.0,76.0,1970.0,1971.0
77364,Ron Lee,Ron,Lee,1952-11-02,Oregon,USA,75.0,193.0,G,1976.0,1.0,10.0,1976.0,1981.0
77392,Ron Livingstone,Ron,Livingstone,1925-10-09,Wyoming,USA,82.0,220.0,C,1949.0,1.0,6.0,1949.0,1950.0
1500,Ron Mercer,Ron,Mercer,1976-05-18,Kentucky,USA,79.0,215.0,GF,1997.0,1.0,6.0,1997.0,2004.0
77637,Ron Moore,Ron,Moore,1962-01-16,West Virginia State,USA,84.0,260.0,C,1987.0,2.0,25.0,1987.0,1987.0
77928,Ron Reed,Ron,Reed,1942-11-02,Notre Dame,USA,77.0,205.0,F,1965.0,3.0,20.0,1965.0,1966.0
77964,Ron Riley,Ron,Riley,1950-11-11,Southern California,USA,80.0,195.0,F,1972.0,3.0,38.0,1972.0,1975.0
78027,Ron Rowan,Ron,Rowan,1962-04-23,St. John's (NY),USA,77.0,200.0,F,1986.0,3.0,67.0,1986.0,1986.0
78128,Ron Shavlik,Ron,Shavlik,1933-12-04,North Carolina State,USA,80.0,200.0,F,1956.0,1.0,4.0,1956.0,1957.0
78216,Ron Sobie,Ron,Sobie,1934-09-21,DePaul,USA,75.0,185.0,G,1956.0,1.0,6.0,1956.0,1959.0
78396,Ron Valentine,Ron,Valentine,1957-11-27,Old Dominion,USA,79.0,210.0,F,1980.0,3.0,51.0,1980.0,1980.0
78474,Ron Watts,Ron,Watts,1943-05-21,Wake Forest,USA,78.0,210.0,F,1965.0,2.0,17.0,1965.0,1966.0
78567,Ron Williams,Ron,Williams,1944-09-24,West Virginia,USA,75.0,188.0,G,1968.0,1.0,9.0,1968.0,1975.0
2672,Ronald Blackshear,Ronald,Blackshear,,,,,,,,,,,
2648,Ronald Dupree,Ronald,Dupree,1981-01-26,Louisiana State,USA,79.0,209.0,F,-1.0,-1.0,-1.0,2003.0,2010.0
1641842,Ronald Holland II,Ronald,Holland II,2005-07-07,NBA G League Ignite,USA,80.0,206.0,F,2024.0,1.0,5.0,2023.0,
77479,Ronald Martin,Ronald,Martin,1939-04-11,St. Bonaventure,USA,74.0,185.0,G,1961.0,2.0,10.0,1961.0,1961.0
204040,Ronald Roberts Jr.,Ronald,Roberts Jr.,,,,,,,,,,,
1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,1995-01-03,Arizona,USA,78.0,217.0,F,2015.0,1.0,23.0,2015.0,2020.0
203196,Ronnie Aguilar,Ronnie,Aguilar,,,,,,,,,,,
200758,Ronnie Brewer,Ronnie,Brewer,1985-03-20,Arkansas,USA,79.0,235.0,F,2006.0,1.0,14.0,2006.0,2013.0
97,Ronnie Grandison,Ronnie,Grandison,1964-07-09,New Orleans,USA,78.0,220.0,F,1987.0,5.0,100.0,1988.0,1995.0
77373,Ronnie Lester,Ronnie,Lester,1959-01-01,Iowa,USA,74.0,175.0,G,1980.0,1.0,10.0,1980.0,1985.0
77430,Ronnie MacGilvray,Ronnie,MacGilvray,1930-07-20,St. John's (NY),USA,74.0,185.0,G,1952.0,,,1954.0,1954.0
77673,Ronnie Murphy,Ronnie,Murphy,1964-07-29,Jacksonville,USA,77.0,225.0,F,1987.0,1.0,17.0,1987.0,1987.0
101179,Ronnie Price,Ronnie,Price,1983-06-21,Utah Valley,USA,74.0,190.0,G,-1.0,-1.0,-1.0,2005.0,2016.0
101142,Ronny Turiaf,Ronny,Turiaf,1983-01-13,Gonzaga,France,82.0,249.0,C,2005.0,2.0,37.0,2005.0,2014.0
938,Rony Seikaly,Rony,Seikaly,1965-05-10,Syracuse,Lebanon,83.0,253.0,C,1988.0,1.0,9.0,1988.0,1998.0
600009,Rory Sparrow,Rory,Sparrow,1958-06-12,Villanova,USA,74.0,175.0,G,1980.0,4.0,75.0,1980.0,1991.0
78512,Rory White,Rory,White,1959-08-16,South Alabama,USA,80.0,210.0,F,1982.0,4.0,86.0,1982.0,1986.0
203964,Roscoe Smith,Roscoe,Smith,,,,,,,,,,,
1728,Roshown McLeod,Roshown,McLeod,1975-11-17,Duke,USA,80.0,221.0,F,1998.0,1.0,20.0,1998.0,2000.0
76789,Rowland Garrett,Rowland,Garrett,1950-07-16,Florida State,USA,78.0,210.0,F,1972.0,5.0,78.0,1972.0,1976.0
201579,Roy Hibbert,Roy,Hibbert,1986-12-11,Georgetown,USA,86.0,270.0,C,2008.0,1.0,17.0,2008.0,2016.0
77030,Roy Hinson,Roy,Hinson,1961-05-02,Rutgers,USA,81.0,210.0,C,1983.0,1.0,20.0,1983.0,1990.0
77086,Roy Hurley,Roy,Hurley,1922-08-12,Murray State,USA,74.0,170.0,F,-1.0,-1.0,-1.0,1946.0,1946.0
77460,Roy Marble,Roy,Marble,1966-12-13,Iowa,USA,78.0,190.0,G,1989.0,1.0,23.0,1989.0,1993.0
77889,Roy Pugh,Roy,Pugh,1923-03-21,Southern Methodist,USA,,,,1948.0,,,1948.0,1948.0
964,Roy Rogers,Roy,Rogers,1973-08-19,Alabama,USA,82.0,235.0,F,1996.0,1.0,22.0,1996.0,1999.0
78293,Roy Tarpley,Roy,Tarpley,1964-11-28,Michigan,USA,84.0,230.0,F,1986.0,1.0,7.0,1986.0,1994.0
2767,Royal Ivey,Royal,Ivey,1981-12-20,Texas,USA,76.0,200.0,G,2004.0,2.0,37.0,2004.0,2013.0
1626220,Royce O'Neale,Royce,O'Neale,1993-06-05,Baylor,USA,78.0,226.0,F,-1.0,-1.0,-1.0,2017.0,
203091,Royce White,Royce,White,1991-04-10,Iowa State,USA,80.0,260.0,F,2012.0,1.0,16.0,2012.0,2013.0
76928,Roylee Hamilton,Roylee,Hamilton,1957-07-20,UCLA,USA,74.0,180.0,G,1979.0,1.0,10.0,1979.0,1980.0
1962937931,Ruan Miranda,Ruan,Miranda,,,,,,,,,,,
2257,Ruben Boumtje-Boumtje,Ruben,Boumtje-Boumtje,1978-05-20,Georgetown,USA,84.0,257.0,C,2001.0,2.0,49.0,2001.0,2003.0
2092,Ruben Garces,Ruben,Garces,1973-10-17,Providence,USA,,,F,-1.0,-1.0,-1.0,2000.0,2000.0
1129,Ruben Nembhard,Ruben,Nembhard,1972-02-20,Weber State,USA,75.0,208.0,G,-1.0,-1.0,-1.0,1996.0,1996.0
1739,Ruben Patterson,Ruben,Patterson,1975-07-31,Cincinnati,USA,77.0,223.0,F,1998.0,2.0,31.0,1998.0,2007.0
2106,Ruben Wolkowyski,Ruben,Wolkowyski,1973-09-30,Estudiantes de Olavarria,Argentina,82.0,275.0,F,-1.0,-1.0,-1.0,2000.0,2002.0
201164,Rudy Fernandez,Rudy,Fernandez,1985-04-04,DKV Joventut,Spain,78.0,185.0,G,2007.0,1.0,24.0,2008.0,2016.0
56047,Rudy Fernandez,Rudy,Fernandez,,,,,,,,,,,
200752,Rudy Gay,Rudy,Gay,1986-08-17,Connecticut,USA,80.0,250.0,GF,2006.0,1.0,8.0,2006.0,2022.0
203497,Rudy Gobert,Rudy,Gobert,1992-06-26,Cholet,France,85.0,258.0,C,2013.0,1.0,27.0,2013.0,
76910,Rudy Hackett,Rudy,Hackett,1953-05-10,Syracuse,USA,81.0,210.0,F,1975.0,3.0,37.0,1976.0,1976.0
77340,Rudy LaRusso,Rudy,LaRusso,1937-11-11,Dartmouth,USA,80.0,220.0,F,1959.0,2.0,10.0,1959.0,1968.0
